image_path,target_x,target_y,target_angle
/home/allen/dl_grasp/src/data_expend/expand_img/data_10761.jpg,274.5,98.0,66
/home/allen/dl_grasp/src/data_expend/expand_img/data_10762.jpg,287.5,279.5,96
/home/allen/dl_grasp/src/data_expend/expand_img/data_10763.jpg,217.5,187.0,7
/home/allen/dl_grasp/src/data_expend/expand_img/data_10764.jpg,224.0,238.0,45
/home/allen/dl_grasp/src/data_expend/expand_img/data_10765.jpg,256.5,246.5,173
/home/allen/dl_grasp/src/data_expend/expand_img/data_10766.jpg,217.0,351.0,75
/home/allen/dl_grasp/src/data_expend/expand_img/data_10767.jpg,438.0,227.5,58
/home/allen/dl_grasp/src/data_expend/expand_img/data_10768.jpg,319.0,276.0,0
/home/allen/dl_grasp/src/data_expend/expand_img/data_10769.jpg,216.5,306.0,177
/home/allen/dl_grasp/src/data_expend/expand_img/data_10770.jpg,230.5,251.0,88
/home/allen/dl_grasp/src/data_expend/expand_img/data_10771.jpg,166.5,241.0,125
/home/allen/dl_grasp/src/data_expend/expand_img/data_10772.jpg,330.5,281.0,157
/home/allen/dl_grasp/src/data_expend/expand_img/data_10773.jpg,393.0,165.5,12
/home/allen/dl_grasp/src/data_expend/expand_img/data_10774.jpg,222.5,327.0,44
/home/allen/dl_grasp/src/data_expend/expand_img/data_10775.jpg,371.0,278.5,165
/home/allen/dl_grasp/src/data_expend/expand_img/data_10776.jpg,174.5,130.5,40
/home/allen/dl_grasp/src/data_expend/expand_img/data_10777.jpg,401.0,230.5,116
/home/allen/dl_grasp/src/data_expend/expand_img/data_10778.jpg,386.5,219.5,92
/home/allen/dl_grasp/src/data_expend/expand_img/data_10779.jpg,178.5,276.0,50
/home/allen/dl_grasp/src/data_expend/expand_img/data_10780.jpg,226.0,239.5,107
/home/allen/dl_grasp/src/data_expend/expand_img/data_10781.jpg,158.0,136.0,22
/home/allen/dl_grasp/src/data_expend/expand_img/data_10782.jpg,434.5,192.0,43
/home/allen/dl_grasp/src/data_expend/expand_img/data_10783.jpg,253.0,153.0,33
/home/allen/dl_grasp/src/data_expend/expand_img/data_10784.jpg,278.0,209.0,2
/home/allen/dl_grasp/src/data_expend/expand_img/data_10785.jpg,378.0,242.5,107
/home/allen/dl_grasp/src/data_expend/expand_img/data_10786.jpg,375.5,332.5,47
/home/allen/dl_grasp/src/data_expend/expand_img/data_10787.jpg,515.5,283.5,37
/home/allen/dl_grasp/src/data_expend/expand_img/data_10788.jpg,126.5,154.5,166
/home/allen/dl_grasp/src/data_expend/expand_img/data_10789.jpg,99.5,217.0,161
/home/allen/dl_grasp/src/data_expend/expand_img/data_10790.jpg,381.5,192.0,108
/home/allen/dl_grasp/src/data_expend/expand_img/data_10791.jpg,179.5,211.5,69
/home/allen/dl_grasp/src/data_expend/expand_img/data_10792.jpg,230.0,191.5,170
/home/allen/dl_grasp/src/data_expend/expand_img/data_10793.jpg,227.5,267.5,13
/home/allen/dl_grasp/src/data_expend/expand_img/data_10794.jpg,302.5,233.5,161
/home/allen/dl_grasp/src/data_expend/expand_img/data_10795.jpg,334.5,234.5,69
/home/allen/dl_grasp/src/data_expend/expand_img/data_10796.jpg,245.0,207.0,161
/home/allen/dl_grasp/src/data_expend/expand_img/data_10797.jpg,288.5,175.0,43
/home/allen/dl_grasp/src/data_expend/expand_img/data_10798.jpg,254.0,169.5,178
/home/allen/dl_grasp/src/data_expend/expand_img/data_10799.jpg,308.5,218.0,80
/home/allen/dl_grasp/src/data_expend/expand_img/data_10800.jpg,152.5,262.5,79
/home/allen/dl_grasp/src/data_expend/expand_img/data_10801.jpg,290.0,218.0,106
/home/allen/dl_grasp/src/data_expend/expand_img/data_10802.jpg,405.0,335.0,71
/home/allen/dl_grasp/src/data_expend/expand_img/data_10803.jpg,439.5,213.0,15
/home/allen/dl_grasp/src/data_expend/expand_img/data_10804.jpg,208.0,197.5,75
/home/allen/dl_grasp/src/data_expend/expand_img/data_10805.jpg,427.0,233.0,72
/home/allen/dl_grasp/src/data_expend/expand_img/data_10806.jpg,240.5,240.5,178
/home/allen/dl_grasp/src/data_expend/expand_img/data_10807.jpg,320.0,288.0,115
/home/allen/dl_grasp/src/data_expend/expand_img/data_10808.jpg,206.5,259.0,165
/home/allen/dl_grasp/src/data_expend/expand_img/data_10809.jpg,183.0,183.0,159
/home/allen/dl_grasp/src/data_expend/expand_img/data_10810.jpg,329.5,242.0,134
/home/allen/dl_grasp/src/data_expend/expand_img/data_10811.jpg,164.5,280.0,95
/home/allen/dl_grasp/src/data_expend/expand_img/data_10812.jpg,399.5,183.5,49
/home/allen/dl_grasp/src/data_expend/expand_img/data_10813.jpg,376.5,256.5,163
/home/allen/dl_grasp/src/data_expend/expand_img/data_10814.jpg,202.0,323.5,115
/home/allen/dl_grasp/src/data_expend/expand_img/data_10815.jpg,364.5,194.0,104
/home/allen/dl_grasp/src/data_expend/expand_img/data_10816.jpg,319.0,275.0,40
/home/allen/dl_grasp/src/data_expend/expand_img/data_10817.jpg,307.0,187.5,176
/home/allen/dl_grasp/src/data_expend/expand_img/data_10818.jpg,467.0,204.5,60
/home/allen/dl_grasp/src/data_expend/expand_img/data_10819.jpg,406.5,357.5,101
/home/allen/dl_grasp/src/data_expend/expand_img/data_10820.jpg,229.5,233.0,3
/home/allen/dl_grasp/src/data_expend/expand_img/data_10821.jpg,215.5,174.5,30
/home/allen/dl_grasp/src/data_expend/expand_img/data_10822.jpg,419.5,247.0,82
/home/allen/dl_grasp/src/data_expend/expand_img/data_10823.jpg,209.0,199.0,72
/home/allen/dl_grasp/src/data_expend/expand_img/data_10824.jpg,363.0,198.5,73
/home/allen/dl_grasp/src/data_expend/expand_img/data_10825.jpg,236.0,254.5,119
/home/allen/dl_grasp/src/data_expend/expand_img/data_10826.jpg,312.5,234.5,6
/home/allen/dl_grasp/src/data_expend/expand_img/data_10827.jpg,343.0,148.0,143
/home/allen/dl_grasp/src/data_expend/expand_img/data_10828.jpg,366.0,225.0,84
/home/allen/dl_grasp/src/data_expend/expand_img/data_10829.jpg,487.5,260.5,34
/home/allen/dl_grasp/src/data_expend/expand_img/data_10830.jpg,327.5,205.0,70
/home/allen/dl_grasp/src/data_expend/expand_img/data_10831.jpg,395.5,186.0,11
/home/allen/dl_grasp/src/data_expend/expand_img/data_10832.jpg,514.0,211.0,128
/home/allen/dl_grasp/src/data_expend/expand_img/data_10833.jpg,270.5,299.0,153
/home/allen/dl_grasp/src/data_expend/expand_img/data_10834.jpg,433.0,210.0,164
/home/allen/dl_grasp/src/data_expend/expand_img/data_10835.jpg,257.5,353.0,81
/home/allen/dl_grasp/src/data_expend/expand_img/data_10836.jpg,368.0,159.5,31
/home/allen/dl_grasp/src/data_expend/expand_img/data_10837.jpg,424.0,293.5,66
/home/allen/dl_grasp/src/data_expend/expand_img/data_10838.jpg,423.0,253.0,133
/home/allen/dl_grasp/src/data_expend/expand_img/data_10839.jpg,426.5,195.5,73
/home/allen/dl_grasp/src/data_expend/expand_img/data_10840.jpg,212.0,237.5,26
/home/allen/dl_grasp/src/data_expend/expand_img/data_10841.jpg,280.0,206.5,176
/home/allen/dl_grasp/src/data_expend/expand_img/data_10842.jpg,337.0,255.0,65
/home/allen/dl_grasp/src/data_expend/expand_img/data_10843.jpg,250.5,261.5,26
/home/allen/dl_grasp/src/data_expend/expand_img/data_10844.jpg,315.0,197.0,86
/home/allen/dl_grasp/src/data_expend/expand_img/data_10845.jpg,362.5,249.5,132
/home/allen/dl_grasp/src/data_expend/expand_img/data_10846.jpg,292.0,236.5,144
/home/allen/dl_grasp/src/data_expend/expand_img/data_10847.jpg,394.0,231.0,13
/home/allen/dl_grasp/src/data_expend/expand_img/data_10848.jpg,485.0,241.5,176
/home/allen/dl_grasp/src/data_expend/expand_img/data_10849.jpg,198.0,166.0,76
/home/allen/dl_grasp/src/data_expend/expand_img/data_10850.jpg,212.0,219.5,167
/home/allen/dl_grasp/src/data_expend/expand_img/data_10851.jpg,198.0,223.5,32
/home/allen/dl_grasp/src/data_expend/expand_img/data_10852.jpg,367.5,240.0,166
/home/allen/dl_grasp/src/data_expend/expand_img/data_10853.jpg,417.5,280.0,155
/home/allen/dl_grasp/src/data_expend/expand_img/data_10854.jpg,206.5,243.0,0
/home/allen/dl_grasp/src/data_expend/expand_img/data_10855.jpg,196.5,159.0,123
/home/allen/dl_grasp/src/data_expend/expand_img/data_10856.jpg,378.5,283.0,164
/home/allen/dl_grasp/src/data_expend/expand_img/data_10857.jpg,285.0,156.0,114
/home/allen/dl_grasp/src/data_expend/expand_img/data_10858.jpg,273.5,240.0,176
/home/allen/dl_grasp/src/data_expend/expand_img/data_10859.jpg,410.0,235.0,129
/home/allen/dl_grasp/src/data_expend/expand_img/data_10860.jpg,416.5,238.0,142
/home/allen/dl_grasp/src/data_expend/expand_img/data_10861.jpg,277.5,268.0,45
/home/allen/dl_grasp/src/data_expend/expand_img/data_10862.jpg,421.0,270.0,17
/home/allen/dl_grasp/src/data_expend/expand_img/data_10863.jpg,268.0,229.0,73
/home/allen/dl_grasp/src/data_expend/expand_img/data_10864.jpg,307.5,242.0,7
/home/allen/dl_grasp/src/data_expend/expand_img/data_10865.jpg,437.5,305.0,63
/home/allen/dl_grasp/src/data_expend/expand_img/data_10866.jpg,287.5,237.5,176
/home/allen/dl_grasp/src/data_expend/expand_img/data_10867.jpg,196.5,240.0,170
/home/allen/dl_grasp/src/data_expend/expand_img/data_10868.jpg,295.0,254.5,133
/home/allen/dl_grasp/src/data_expend/expand_img/data_10869.jpg,354.0,229.5,177
/home/allen/dl_grasp/src/data_expend/expand_img/data_10870.jpg,266.5,201.0,171
/home/allen/dl_grasp/src/data_expend/expand_img/data_10871.jpg,312.5,162.5,32
/home/allen/dl_grasp/src/data_expend/expand_img/data_10872.jpg,402.0,225.0,156
/home/allen/dl_grasp/src/data_expend/expand_img/data_10873.jpg,318.0,299.5,136
/home/allen/dl_grasp/src/data_expend/expand_img/data_10874.jpg,258.0,199.0,112
/home/allen/dl_grasp/src/data_expend/expand_img/data_10875.jpg,378.5,238.5,117
/home/allen/dl_grasp/src/data_expend/expand_img/data_10876.jpg,184.5,183.5,160
/home/allen/dl_grasp/src/data_expend/expand_img/data_10877.jpg,372.0,222.0,36
/home/allen/dl_grasp/src/data_expend/expand_img/data_10878.jpg,255.5,243.0,166
/home/allen/dl_grasp/src/data_expend/expand_img/data_10879.jpg,296.5,248.5,38
/home/allen/dl_grasp/src/data_expend/expand_img/data_10880.jpg,354.5,251.5,90
/home/allen/dl_grasp/src/data_expend/expand_img/data_10881.jpg,207.5,289.0,129
/home/allen/dl_grasp/src/data_expend/expand_img/data_10882.jpg,138.0,116.5,60
/home/allen/dl_grasp/src/data_expend/expand_img/data_10883.jpg,400.5,194.0,102
/home/allen/dl_grasp/src/data_expend/expand_img/data_10884.jpg,131.5,368.0,101
/home/allen/dl_grasp/src/data_expend/expand_img/data_10885.jpg,213.0,282.0,133
/home/allen/dl_grasp/src/data_expend/expand_img/data_10886.jpg,386.5,201.0,158
/home/allen/dl_grasp/src/data_expend/expand_img/data_10887.jpg,497.0,199.0,50
/home/allen/dl_grasp/src/data_expend/expand_img/data_10888.jpg,478.5,223.5,113
/home/allen/dl_grasp/src/data_expend/expand_img/data_10889.jpg,376.0,260.0,89
/home/allen/dl_grasp/src/data_expend/expand_img/data_10890.jpg,418.5,350.5,150
/home/allen/dl_grasp/src/data_expend/expand_img/data_10891.jpg,340.0,258.5,155
/home/allen/dl_grasp/src/data_expend/expand_img/data_10892.jpg,237.5,205.5,149
/home/allen/dl_grasp/src/data_expend/expand_img/data_10893.jpg,461.0,247.5,27
/home/allen/dl_grasp/src/data_expend/expand_img/data_10894.jpg,286.5,229.0,39
/home/allen/dl_grasp/src/data_expend/expand_img/data_10895.jpg,255.0,233.0,128
/home/allen/dl_grasp/src/data_expend/expand_img/data_10896.jpg,270.5,306.5,148
/home/allen/dl_grasp/src/data_expend/expand_img/data_10897.jpg,347.5,255.5,110
/home/allen/dl_grasp/src/data_expend/expand_img/data_10898.jpg,323.0,242.0,93
/home/allen/dl_grasp/src/data_expend/expand_img/data_10899.jpg,446.0,266.5,134
/home/allen/dl_grasp/src/data_expend/expand_img/data_10900.jpg,311.5,284.0,172
/home/allen/dl_grasp/src/data_expend/expand_img/data_10901.jpg,281.5,112.0,49
/home/allen/dl_grasp/src/data_expend/expand_img/data_10902.jpg,180.0,307.0,80
/home/allen/dl_grasp/src/data_expend/expand_img/data_10903.jpg,230.0,242.0,137
/home/allen/dl_grasp/src/data_expend/expand_img/data_10904.jpg,306.5,235.0,25
/home/allen/dl_grasp/src/data_expend/expand_img/data_10905.jpg,348.5,229.5,9
/home/allen/dl_grasp/src/data_expend/expand_img/data_10906.jpg,268.5,247.5,14
/home/allen/dl_grasp/src/data_expend/expand_img/data_10907.jpg,222.0,283.0,97
/home/allen/dl_grasp/src/data_expend/expand_img/data_10908.jpg,368.5,220.0,157
/home/allen/dl_grasp/src/data_expend/expand_img/data_10909.jpg,277.5,121.0,96
/home/allen/dl_grasp/src/data_expend/expand_img/data_10910.jpg,283.0,254.5,4
/home/allen/dl_grasp/src/data_expend/expand_img/data_10911.jpg,529.0,227.5,141
/home/allen/dl_grasp/src/data_expend/expand_img/data_10912.jpg,455.0,164.0,111
/home/allen/dl_grasp/src/data_expend/expand_img/data_10913.jpg,131.0,350.0,158
/home/allen/dl_grasp/src/data_expend/expand_img/data_10914.jpg,284.5,142.5,137
/home/allen/dl_grasp/src/data_expend/expand_img/data_10915.jpg,200.0,322.0,126
/home/allen/dl_grasp/src/data_expend/expand_img/data_10916.jpg,462.5,223.0,118
/home/allen/dl_grasp/src/data_expend/expand_img/data_10917.jpg,260.0,237.5,43
/home/allen/dl_grasp/src/data_expend/expand_img/data_10918.jpg,234.0,310.0,135
/home/allen/dl_grasp/src/data_expend/expand_img/data_10919.jpg,241.5,265.0,60
/home/allen/dl_grasp/src/data_expend/expand_img/data_10920.jpg,299.5,188.5,168
/home/allen/dl_grasp/src/data_expend/expand_img/data_10921.jpg,218.0,66.0,42
/home/allen/dl_grasp/src/data_expend/expand_img/data_10922.jpg,128.0,150.0,145
/home/allen/dl_grasp/src/data_expend/expand_img/data_10923.jpg,423.5,271.5,147
/home/allen/dl_grasp/src/data_expend/expand_img/data_10924.jpg,514.5,65.0,48
/home/allen/dl_grasp/src/data_expend/expand_img/data_10925.jpg,84.5,215.0,14
/home/allen/dl_grasp/src/data_expend/expand_img/data_10926.jpg,84.0,361.5,88
/home/allen/dl_grasp/src/data_expend/expand_img/data_10927.jpg,325.5,371.5,37
/home/allen/dl_grasp/src/data_expend/expand_img/data_10928.jpg,417.5,221.0,36
/home/allen/dl_grasp/src/data_expend/expand_img/data_10929.jpg,442.0,290.0,27
/home/allen/dl_grasp/src/data_expend/expand_img/data_10930.jpg,91.5,382.5,47
/home/allen/dl_grasp/src/data_expend/expand_img/data_10931.jpg,450.5,136.5,34
/home/allen/dl_grasp/src/data_expend/expand_img/data_10932.jpg,535.0,320.0,84
/home/allen/dl_grasp/src/data_expend/expand_img/data_10933.jpg,49.0,141.0,30
/home/allen/dl_grasp/src/data_expend/expand_img/data_10934.jpg,140.5,353.0,92
/home/allen/dl_grasp/src/data_expend/expand_img/data_10935.jpg,318.5,308.5,21
/home/allen/dl_grasp/src/data_expend/expand_img/data_10936.jpg,499.0,368.0,159
/home/allen/dl_grasp/src/data_expend/expand_img/data_10937.jpg,523.5,165.5,59
/home/allen/dl_grasp/src/data_expend/expand_img/data_10938.jpg,274.5,332.0,7
/home/allen/dl_grasp/src/data_expend/expand_img/data_10939.jpg,315.5,233.5,31
/home/allen/dl_grasp/src/data_expend/expand_img/data_10940.jpg,321.5,133.0,18
/home/allen/dl_grasp/src/data_expend/expand_img/data_10941.jpg,384.0,125.5,162
/home/allen/dl_grasp/src/data_expend/expand_img/data_10942.jpg,409.0,126.5,122
/home/allen/dl_grasp/src/data_expend/expand_img/data_10943.jpg,427.5,360.5,171
/home/allen/dl_grasp/src/data_expend/expand_img/data_10944.jpg,487.0,303.5,55
/home/allen/dl_grasp/src/data_expend/expand_img/data_10945.jpg,342.0,97.5,66
/home/allen/dl_grasp/src/data_expend/expand_img/data_10946.jpg,272.0,149.5,57
/home/allen/dl_grasp/src/data_expend/expand_img/data_10947.jpg,375.5,343.0,157
/home/allen/dl_grasp/src/data_expend/expand_img/data_10948.jpg,441.0,290.5,31
/home/allen/dl_grasp/src/data_expend/expand_img/data_10949.jpg,133.5,187.0,62
/home/allen/dl_grasp/src/data_expend/expand_img/data_10950.jpg,487.5,286.5,162
/home/allen/dl_grasp/src/data_expend/expand_img/data_10951.jpg,362.5,272.0,101
/home/allen/dl_grasp/src/data_expend/expand_img/data_10952.jpg,128.5,205.0,135
/home/allen/dl_grasp/src/data_expend/expand_img/data_10953.jpg,512.0,363.0,70
/home/allen/dl_grasp/src/data_expend/expand_img/data_10954.jpg,448.5,114.5,69
/home/allen/dl_grasp/src/data_expend/expand_img/data_10955.jpg,86.0,229.5,119
/home/allen/dl_grasp/src/data_expend/expand_img/data_10956.jpg,247.5,179.0,1
/home/allen/dl_grasp/src/data_expend/expand_img/data_10957.jpg,283.0,367.0,82
/home/allen/dl_grasp/src/data_expend/expand_img/data_10958.jpg,253.0,313.5,144
/home/allen/dl_grasp/src/data_expend/expand_img/data_10959.jpg,516.0,377.0,75
/home/allen/dl_grasp/src/data_expend/expand_img/data_10960.jpg,388.0,198.0,51
/home/allen/dl_grasp/src/data_expend/expand_img/data_10961.jpg,394.0,236.5,170
/home/allen/dl_grasp/src/data_expend/expand_img/data_10962.jpg,470.0,133.0,84
/home/allen/dl_grasp/src/data_expend/expand_img/data_10963.jpg,267.5,120.0,119
/home/allen/dl_grasp/src/data_expend/expand_img/data_10964.jpg,347.5,244.5,116
/home/allen/dl_grasp/src/data_expend/expand_img/data_10965.jpg,460.5,174.0,97
/home/allen/dl_grasp/src/data_expend/expand_img/data_10966.jpg,245.5,216.0,49
/home/allen/dl_grasp/src/data_expend/expand_img/data_10967.jpg,392.5,235.5,115
/home/allen/dl_grasp/src/data_expend/expand_img/data_10968.jpg,371.0,332.5,107
/home/allen/dl_grasp/src/data_expend/expand_img/data_10969.jpg,199.0,319.0,165
/home/allen/dl_grasp/src/data_expend/expand_img/data_10970.jpg,351.5,295.5,170
/home/allen/dl_grasp/src/data_expend/expand_img/data_10971.jpg,321.5,239.0,160
/home/allen/dl_grasp/src/data_expend/expand_img/data_10972.jpg,255.5,245.5,100
/home/allen/dl_grasp/src/data_expend/expand_img/data_10973.jpg,395.0,298.5,36
/home/allen/dl_grasp/src/data_expend/expand_img/data_10974.jpg,311.5,187.5,18
/home/allen/dl_grasp/src/data_expend/expand_img/data_10975.jpg,209.5,212.0,17
/home/allen/dl_grasp/src/data_expend/expand_img/data_10976.jpg,349.5,299.0,13
/home/allen/dl_grasp/src/data_expend/expand_img/data_10977.jpg,174.0,282.5,169
/home/allen/dl_grasp/src/data_expend/expand_img/data_10978.jpg,250.0,315.5,125
/home/allen/dl_grasp/src/data_expend/expand_img/data_10979.jpg,439.5,280.5,69
/home/allen/dl_grasp/src/data_expend/expand_img/data_10980.jpg,445.5,152.5,121
/home/allen/dl_grasp/src/data_expend/expand_img/data_10981.jpg,147.0,220.0,176
/home/allen/dl_grasp/src/data_expend/expand_img/data_10982.jpg,190.0,226.0,23
/home/allen/dl_grasp/src/data_expend/expand_img/data_10983.jpg,205.0,316.0,121
/home/allen/dl_grasp/src/data_expend/expand_img/data_10984.jpg,459.5,196.5,52
/home/allen/dl_grasp/src/data_expend/expand_img/data_10985.jpg,422.0,175.5,148
/home/allen/dl_grasp/src/data_expend/expand_img/data_10986.jpg,158.0,151.0,72
/home/allen/dl_grasp/src/data_expend/expand_img/data_10987.jpg,265.5,256.5,149
/home/allen/dl_grasp/src/data_expend/expand_img/data_10988.jpg,431.5,219.5,30
/home/allen/dl_grasp/src/data_expend/expand_img/data_10989.jpg,345.0,316.5,121
/home/allen/dl_grasp/src/data_expend/expand_img/data_10990.jpg,245.5,279.5,78
/home/allen/dl_grasp/src/data_expend/expand_img/data_10991.jpg,348.5,230.5,60
/home/allen/dl_grasp/src/data_expend/expand_img/data_10992.jpg,523.0,313.5,172
/home/allen/dl_grasp/src/data_expend/expand_img/data_10993.jpg,460.5,279.5,124
/home/allen/dl_grasp/src/data_expend/expand_img/data_10994.jpg,398.5,181.0,50
/home/allen/dl_grasp/src/data_expend/expand_img/data_10995.jpg,313.5,213.5,78
/home/allen/dl_grasp/src/data_expend/expand_img/data_10996.jpg,172.5,352.5,33
/home/allen/dl_grasp/src/data_expend/expand_img/data_10997.jpg,200.5,212.0,98
/home/allen/dl_grasp/src/data_expend/expand_img/data_10998.jpg,433.0,267.0,120
/home/allen/dl_grasp/src/data_expend/expand_img/data_10999.jpg,414.5,396.0,76
/home/allen/dl_grasp/src/data_expend/expand_img/data_11000.jpg,233.0,236.0,39
/home/allen/dl_grasp/src/data_expend/expand_img/data_11001.jpg,348.5,148.0,59
/home/allen/dl_grasp/src/data_expend/expand_img/data_11002.jpg,470.0,157.0,108
/home/allen/dl_grasp/src/data_expend/expand_img/data_11003.jpg,355.0,292.0,7
/home/allen/dl_grasp/src/data_expend/expand_img/data_11004.jpg,225.0,196.5,178
/home/allen/dl_grasp/src/data_expend/expand_img/data_11005.jpg,175.0,138.5,61
/home/allen/dl_grasp/src/data_expend/expand_img/data_11006.jpg,400.5,241.0,137
/home/allen/dl_grasp/src/data_expend/expand_img/data_11007.jpg,179.0,108.5,65
/home/allen/dl_grasp/src/data_expend/expand_img/data_11008.jpg,251.0,244.0,46
/home/allen/dl_grasp/src/data_expend/expand_img/data_11009.jpg,289.0,309.5,154
/home/allen/dl_grasp/src/data_expend/expand_img/data_11010.jpg,282.0,304.0,21
/home/allen/dl_grasp/src/data_expend/expand_img/data_11011.jpg,193.0,183.5,91
/home/allen/dl_grasp/src/data_expend/expand_img/data_11012.jpg,321.0,348.5,53
/home/allen/dl_grasp/src/data_expend/expand_img/data_11013.jpg,518.0,295.0,5
/home/allen/dl_grasp/src/data_expend/expand_img/data_11014.jpg,312.5,249.5,36
/home/allen/dl_grasp/src/data_expend/expand_img/data_11015.jpg,526.0,143.5,37
